canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccc([N+](=O)[O-])cc1,CHEMBL261618,IC50,nM,5011.87,pIC50,,5.3
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,CHEMBL555611,IC50,nM,1380.38,pIC50,,5.86
Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,CHEMBL259077,IC50,nM,9549.93,pIC50,,5.02
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,CHEMBL429515,IC50,nM,11220.18,pIC50,,4.95
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],CHEMBL258456,IC50,nM,13489.63,pIC50,,4.87
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,CHEMBL442464,IC50,nM,5495.41,pIC50,,5.26
COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL247473,IC50,nM,331.13,pIC50,,6.48
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)cc3)cc1)CC2,CHEMBL258896,IC50,nM,524.81,pIC50,,6.28
O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL428402,IC50,nM,354.81,pIC50,,6.45
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL444075,IC50,nM,165.96,pIC50,,6.78
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,1412.54,pIC50,,5.85
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,4570.88,pIC50,,5.34
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ncccc4c3)cc1)CC2,CHEMBL409234,IC50,nM,724.44,pIC50,,6.14
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,CHEMBL409480,IC50,nM,4168.69,pIC50,,5.38
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc4ccccc4cn3)cc1)CC2,CHEMBL259690,IC50,nM,851.14,pIC50,,6.07
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4n3)cc1)CC2,CHEMBL258882,IC50,nM,489.78,pIC50,,6.31
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4c3)cc1)CC2,CHEMBL260113,IC50,nM,776.25,pIC50,,6.11
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,CHEMBL259976,IC50,nM,1412.54,pIC50,,5.85
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,CHEMBL261857,IC50,nM,3162.28,pIC50,,5.5
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,CHEMBL259789,IC50,nM,2290.87,pIC50,,5.64
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3Br)cc1)CC2,CHEMBL408709,IC50,nM,4265.8,pIC50,,5.37
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,CHEMBL258575,IC50,nM,2818.38,pIC50,,5.55
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,CHEMBL258574,IC50,nM,6165.95,pIC50,,5.21
COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL260896,IC50,nM,4168.69,pIC50,,5.38
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL411951,IC50,nM,524.81,pIC50,,6.28
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL258909,IC50,nM,645.65,pIC50,,6.19
Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,CHEMBL410897,IC50,nM,13489.63,pIC50,,4.87
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,CHEMBL261632,IC50,nM,4073.8,pIC50,,5.39
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccc([N+](=O)[O-])cc1,CHEMBL261618,IC50,nM,4466.84,pIC50,,5.35
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,CHEMBL555611,IC50,nM,1096.48,pIC50,,5.96
Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,CHEMBL259077,IC50,nM,9332.54,pIC50,,5.03
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,CHEMBL429515,IC50,nM,9120.11,pIC50,,5.04
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],CHEMBL258456,IC50,nM,12302.69,pIC50,,4.91
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,CHEMBL442464,IC50,nM,4786.3,pIC50,,5.32
COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL247473,IC50,nM,338.84,pIC50,,6.47
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)cc3)cc1)CC2,CHEMBL258896,IC50,nM,691.83,pIC50,,6.16
O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL428402,IC50,nM,446.68,pIC50,,6.35
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL444075,IC50,nM,239.88,pIC50,,6.62
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,CHEMBL346292,IC50,nM,250.0,IC50,nM,250.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,CHEMBL346292,IC50,nM,251.19,pIC50,,6.6
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL444075,IC50,nM,87.0,IC50,nM,87.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL444075,IC50,nM,87.1,pIC50,,7.06
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,440.0,IC50,nM,440.0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,436.52,pIC50,,6.36
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,5800.0,IC50,nM,5800.0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,5754.4,pIC50,,5.24
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL348475,IC50,nM,38.0,IC50,nM,38.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL348475,IC50,nM,38.02,pIC50,,7.42
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL348475,IC50,nM,125.89,pIC50,,6.9
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccccc3)cc1)CC2,CHEMBL346292,IC50,nM,512.86,pIC50,,6.29
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3[N+](=O)[O-])cc1)CC2,CHEMBL442464,IC50,nM,5495.41,pIC50,,5.26
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ncccc4c3)cc1)CC2,CHEMBL409234,IC50,nM,741.31,pIC50,,6.13
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccnc3)cc1)CC2,CHEMBL409480,IC50,nM,3162.28,pIC50,,5.5
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc4ccccc4cn3)cc1)CC2,CHEMBL259690,IC50,nM,776.25,pIC50,,6.11
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4n3)cc1)CC2,CHEMBL258882,IC50,nM,208.93,pIC50,,6.68
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc4ccccc4c3)cc1)CC2,CHEMBL260113,IC50,nM,776.25,pIC50,,6.11
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4ccccc34)cc1)CC2,CHEMBL259976,IC50,nM,1862.09,pIC50,,5.73
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3)cc1)CC2,CHEMBL471170,IC50,nM,4786.3,pIC50,,5.32
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,CHEMBL261857,IC50,nM,2454.71,pIC50,,5.61
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc(Br)c3)cc1)CC2,CHEMBL259789,IC50,nM,3235.94,pIC50,,5.49
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3Br)cc1)CC2,CHEMBL408709,IC50,nM,3467.37,pIC50,,5.46
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)C3Oc4ccccc4O3)cc1)CC2,CHEMBL518645,IC50,nM,1412.54,pIC50,,5.85
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccnc4ccccc34)cc1)CC2,CHEMBL258575,IC50,nM,2238.72,pIC50,,5.65
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3[N+](=O)[O-])cc1)CC2,CHEMBL258574,IC50,nM,4897.79,pIC50,,5.31
COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL260896,IC50,nM,5370.32,pIC50,,5.27
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL411951,IC50,nM,416.87,pIC50,,6.38
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL258909,IC50,nM,144.54,pIC50,,6.84
Nc1ccc(C(=O)Nc2ccc(CCN3CCc4ccccc4C3)cc2)cc1,CHEMBL410897,IC50,nM,4168.69,pIC50,,5.38
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(N)cc3)cc1)CC2,CHEMBL261632,IC50,nM,7079.46,pIC50,,5.15
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccc([N+](=O)[O-])cc1,CHEMBL261618,IC50,nM,5011.87,pIC50,,5.3
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc1)CC2,CHEMBL555611,IC50,nM,1380.38,pIC50,,5.86
Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1,CHEMBL259077,IC50,nM,9549.93,pIC50,,5.02
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3N)cc1)CC2,CHEMBL429515,IC50,nM,11220.18,pIC50,,4.95
O=C(Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1ccccc1[N+](=O)[O-],CHEMBL258456,IC50,nM,13489.63,pIC50,,4.87
COc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1OC,CHEMBL247473,IC50,nM,331.13,pIC50,,6.48
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL348475,IC50,nM,72.44,pIC50,,7.14
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3ccc(C)cc3)cc1)CC2,CHEMBL258896,IC50,nM,524.81,pIC50,,6.28
O=C(Nc1ccccc1C(=O)Nc1ccc(CCN2CCc3ccccc3C2)cc1)c1cnc2ccccc2c1,CHEMBL428402,IC50,nM,354.81,pIC50,,6.45
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccccc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL444075,IC50,nM,165.96,pIC50,,6.78
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,1412.54,pIC50,,5.85
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,4570.88,pIC50,,5.34
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,CHEMBL772,IC50,nM,3235.94,pIC50,,5.49
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL103,IC50,nM,47863.01,pIC50,,4.32
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CHEMBL1484,IC50,nM,4786.3,pIC50,,5.32
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,CHEMBL941,IC50,nM,7244.36,pIC50,,5.14
COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,CHEMBL23,IC50,nM,42657.95,pIC50,,4.37
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,4920.0,IC50,uM,4.92
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CHEMBL6966,IC50,nM,5420.0,IC50,uM,5.42
Nc1nc2sc3c(c2c(=O)s1)CCCC3,CHEMBL452241,IC50,nM,200000.0,IC50,uM,200.0
COc1cccc(CCc2ccccc2OCc2cccc(OC)c2OC)c1,CHEMBL258610,IC50,nM,250.0,IC50,uM,0.25
COc1cccc(CCc2ccccc2OCc2ccc(OC)c(OC)c2)c1,CHEMBL272836,IC50,nM,650.0,IC50,uM,0.65
COc1cccc(CCc2ccccc2NCc2cccc(OC)c2OC)c1,CHEMBL272423,IC50,nM,85.0,IC50,uM,0.085
COc1cccc(CCc2ccccc2NCc2ccc(OC)c(OC)c2)c1,CHEMBL272036,IC50,nM,180.0,IC50,uM,0.18
COc1cccc(CCc2ccccc2OCCN2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL515853,IC50,nM,3200.0,IC50,uM,3.2
COc1cccc(CCc2ccccc2OCCCN2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL458792,IC50,nM,2500.0,IC50,uM,2.5
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL457889,IC50,nM,1800.0,IC50,uM,1.8
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3cccc(Cl)c3)CC2)c1,CHEMBL457890,IC50,nM,2650.0,IC50,uM,2.65
COc1cccc(CCc2ccccc2OCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL457891,IC50,nM,40000.0,IC50,uM,40.0
COc1cccc(CCc2ccccc2OCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL457899,IC50,nM,6500.0,IC50,uM,6.5
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL459158,IC50,nM,750.0,IC50,uM,0.75
COc1cccc(CCc2ccccc2OCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL514286,IC50,nM,25000.0,IC50,uM,25.0
COc1cccc(CCc2ccccc2OCCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL456647,IC50,nM,14000.0,IC50,uM,14.0
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL516334,IC50,nM,5800.0,IC50,uM,5.8
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ccccc3OC)CC2)c1,CHEMBL458991,IC50,nM,1270.0,IC50,uM,1.27
COc1cccc(CCc2ccccc2OCCN2CCN(c3ccc(F)cc3)CC2)c1,CHEMBL458992,IC50,nM,10000.0,IC50,uM,10.0
COc1cccc(CCc2ccccc2OCCCN2CCN(c3ccc(F)cc3)CC2)c1,CHEMBL457921,IC50,nM,5300.0,IC50,uM,5.3
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ccc(F)cc3)CC2)c1,CHEMBL456673,IC50,nM,1200.0,IC50,uM,1.2
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ccc(F)cc3)CC2)c1,CHEMBL514098,IC50,nM,2120.0,IC50,uM,2.12
COc1cccc(CCc2ccccc2OCCN2CCN(c3ncccn3)CC2)c1,CHEMBL456674,IC50,nM,2000.0,IC50,uM,2.0
COc1cccc(CCc2ccccc2OCCCN2CCN(c3ncccn3)CC2)c1,CHEMBL456675,IC50,nM,1200.0,IC50,uM,1.2
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ncccn3)CC2)c1,CHEMBL487760,IC50,nM,200.0,IC50,uM,0.2
COc1cccc(CCc2ccccc2OCCCCCN2CCN(c3ncccn3)CC2)c1,CHEMBL487761,IC50,nM,1720.0,IC50,uM,1.72
COc1cccc(CCc2ccccc2OCCN2CCN(C)CC2)c1,CHEMBL487960,IC50,nM,800.0,IC50,uM,0.8
COc1cccc(CCc2ccccc2OCCCN2CCN(C)CC2)c1,CHEMBL518931,IC50,nM,2500.0,IC50,uM,2.5
COc1cccc(CCc2ccccc2OCCCCN2CCN(C)CC2)c1,CHEMBL486534,IC50,nM,150.0,IC50,uM,0.15
COc1cccc(CCc2ccccc2OCCCCCN2CCN(C)CC2)c1,CHEMBL485719,IC50,nM,6820.0,IC50,uM,6.82
COc1cccc(CCc2ccccc2OCCN2CCc3ccccc3C2)c1,CHEMBL521025,IC50,nM,12000.0,IC50,uM,12.0
COc1cccc(CCc2ccccc2OCCCN2CCc3ccccc3C2)c1,CHEMBL485720,IC50,nM,500.0,IC50,uM,0.5
COc1cccc(CCc2ccccc2OCCCCN2CCc3ccccc3C2)c1,CHEMBL485918,IC50,nM,80.0,IC50,uM,0.08
COc1cccc(CCc2ccccc2OCCCCCN2CCc3ccccc3C2)c1,CHEMBL519228,IC50,nM,3170.0,IC50,uM,3.17
COc1cccc(CCc2ccccc2OCCN2CCc3cc(OC)c(OC)cc3C2)c1,CHEMBL486336,IC50,nM,750.0,IC50,uM,0.75
COc1cccc(CCc2ccccc2OCCCN2CCc3cc(OC)c(OC)cc3C2)c1,CHEMBL486337,IC50,nM,140.0,IC50,uM,0.14
COc1cccc(CCc2ccccc2OCCCCN2CCc3cc(OC)c(OC)cc3C2)c1,CHEMBL485727,IC50,nM,190.0,IC50,uM,0.19
COc1cccc(CCc2ccccc2OCCCCCN2CCc3cc(OC)c(OC)cc3C2)c1,CHEMBL519547,IC50,nM,350.0,IC50,uM,0.35
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,CHEMBL396298,IC50,nM,2000.0,IC50,uM,2.0
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,CHEMBL459158,IC50,nM,1790.0,IC50,uM,1.79
COc1cccc(CCc2ccccc2OCCCCN2CCN(c3ncccn3)CC2)c1,CHEMBL487760,IC50,nM,1170.0,IC50,uM,1.17
COc1cccc(CCc2ccccc2OCCN2CCN(C)CC2)c1,CHEMBL487960,IC50,nM,7760.0,IC50,uM,7.76
COc1cccc(CCc2ccccc2OCCCCN2CCN(C)CC2)c1,CHEMBL486534,IC50,nM,4780.0,IC50,uM,4.78
COc1cccc(CCc2ccccc2OCCCN2CCc3ccccc3C2)c1,CHEMBL485720,IC50,nM,1140.0,IC50,uM,1.14
COc1cccc(CCc2ccccc2OCCCCN2CCc3ccccc3C2)c1,CHEMBL485918,IC50,nM,1780.0,IC50,uM,1.78
COc1cccc(CCc2ccccc2OCCN2CCc3cc(OC)c(OC)cc3C2)c1,CHEMBL486336,IC50,nM,780.0,IC50,uM,0.78
COc1cccc(CCc2ccccc2OCCCN2CCc3cc(OC)c(OC)cc3C2)c1,CHEMBL486337,IC50,nM,90.0,IC50,uM,0.09
COc1cccc(CCc2ccccc2OCCCCN2CCc3cc(OC)c(OC)cc3C2)c1,CHEMBL485727,IC50,nM,160.0,IC50,uM,0.16
COc1cccc(CCc2ccccc2OCCCCCN2CCc3cc(OC)c(OC)cc3C2)c1,CHEMBL519547,IC50,nM,110.0,IC50,uM,0.11
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2,CHEMBL396298,IC50,nM,193.0,IC50,nM,193.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc5ccccc5c4)c3)cc1)CC2,CHEMBL500094,IC50,nM,15000.0,IC50,nM,15000.0
COc1cc(NC(=O)c2cnc3ccccc3c2)cc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)c1,CHEMBL453516,IC50,nM,15000.0,IC50,nM,15000.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(NC(=O)c4cnc5ccccc5c4)c(OC)c(OC)c3)cc1)CC2,CHEMBL506742,IC50,nM,17000.0,IC50,nM,17000.0
COc1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2c1,CHEMBL446339,IC50,nM,6000.0,IC50,nM,6000.0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cccnc1,CHEMBL456361,IC50,nM,14000.0,IC50,nM,14000.0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnccn1,CHEMBL501349,IC50,nM,20000.0,IC50,nM,20000.0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc(C)cn1,CHEMBL457439,IC50,nM,57000.0,IC50,nM,57000.0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2n1,CHEMBL506278,IC50,nM,34000.0,IC50,nM,34000.0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1ccc2ccccc2n1,CHEMBL502503,IC50,nM,29000.0,IC50,nM,29000.0
COC(=O)c1ccc(C(=O)Nc2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)cc1NC(=O)c1cnc2ccccc2c1,CHEMBL453536,IC50,nM,9450.0,IC50,nM,9450.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL348475,IC50,nM,223.0,IC50,nM,223.0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,CHEMBL160,IC50,nM,9340.0,IC50,uM,9.34
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CHEMBL584,IC50,nM,19900.0,IC50,uM,19.9
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,CHEMBL729,IC50,nM,10300.0,IC50,uM,10.3
Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,CHEMBL206031,IC50,nM,24100.0,IC50,uM,24.1
