canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
CCCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL208528,IC50,nM,7900.0,IC50,uM,7.9
C=CCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,CHEMBL207831,IC50,nM,5500.0,IC50,uM,5.5
COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,CHEMBL210514,IC50,nM,30000.0,IC50,uM,30.0
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc2occc2c1,CHEMBL208787,IC50,nM,4300.0,IC50,uM,4.3
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)NC(C)C)c1ccc2occc2c1,CHEMBL208787,IC50,nM,2500.0,IC50,uM,2.5
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(F)cc1F,CHEMBL377414,IC50,nM,89000.0,IC50,uM,89.0
CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(F)cc1F,CHEMBL377414,IC50,nM,62000.0,IC50,uM,62.0
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(F)c2)CC1,CHEMBL212689,IC50,nM,10000.0,IC50,uM,10.0
CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,CHEMBL212521,IC50,nM,3604.0,IC50,nM,3604.0
Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,CHEMBL534942,IC50,nM,30000.0,IC50,uM,30.0
CCOc1ccccc1C[C@@H](c1ccccc1)N1CCNCC1.Cl,CHEMBL540107,IC50,nM,10000.0,IC50,uM,10.0
CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1.Cl,CHEMBL534723,IC50,nM,30000.0,IC50,uM,30.0
Cl.Clc1ccccc1CC(c1ccccc1)N1CCNCC1,CHEMBL534942,IC50,nM,30000.0,IC50,uM,30.0
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)CC1,CHEMBL213743,IC50,nM,10000.0,IC50,uM,10.0
c1cn(Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)cn1,CHEMBL212084,IC50,nM,254.0,IC50,nM,254.0
O=C(Nc1ccc2cccnc2c1)c1ccc(-c2ccccc2)nc1,CHEMBL213390,IC50,nM,18000.0,IC50,uM,18.0
Cc1cc(C(=O)O)nn1Cc1cc(Br)ccc1OCc1ccccc1,CHEMBL213221,IC50,nM,100000.0,IC50,uM,100.0
C#C[C@H]1CC[C@@H](C#N)N1C(=O)CNC1(C)CCN(c2cc(C(=O)O)ccn2)CC1,CHEMBL386369,IC50,nM,30000.0,IC50,uM,30.0
N[C@H]1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CC[C@@H]1c1cc(F)c(F)c(F)c1.O=C(O)C(F)(F)F,CHEMBL437341,IC50,nM,30000.0,IC50,uM,30.0
O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1,CHEMBL214021,IC50,nM,23500.0,IC50,uM,23.5
O=C(NO)c1ccc(-c2ccc(CNCc3ccccc3)cn2)s1,CHEMBL216884,IC50,nM,26000.0,IC50,uM,26.0
O=C(NO)c1ccc(-c2ccn(CCNCc3ccc4c(c3)OCO4)n2)s1,CHEMBL217716,IC50,nM,53000.0,IC50,uM,53.0
O=C(CCCCCCC(=O)Nc1ccccc1)NO,CHEMBL98,IC50,nM,12000.0,IC50,uM,12.0
CC(C)N1CCN(C(=O)N2CCC(NC(=O)C3CCCC3)CC2)CC1,CHEMBL220407,IC50,nM,25000.0,IC50,uM,25.0
CC(C)N1CCN(C(=O)N2CCC(C(C)(C)C)CC2)CC1,CHEMBL219128,IC50,nM,25000.0,IC50,uM,25.0
CC(C)N1CCN(C(=O)N2CCC(C(=O)OC(C)(C)C)CC2)CC1,CHEMBL218410,IC50,nM,25000.0,IC50,uM,25.0
CC(C)N1CCN(C(=O)N2CCC(C(=O)N3CC4CCC(CC4)C3)CC2)CC1,CHEMBL218834,IC50,nM,25000.0,IC50,uM,25.0
O=C(O)c1c(O)c(-c2ccc(Cl)cc2)nc2c(-c3ccccc3)cccc12,CHEMBL218583,IC50,nM,55000.0,IC50,uM,55.0
Cc1ccc2c(C(=O)O)c(O)c(-c3ccc(Cl)cc3)nc2c1C,CHEMBL267210,IC50,nM,7000.0,IC50,uM,7.0
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,CHEMBL205742,IC50,nM,16000.0,IC50,uM,16.0
Cc1n[nH]c(C)c1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,CHEMBL375166,IC50,nM,100000.0,IC50,uM,100.0
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,CHEMBL218628,IC50,nM,22000.0,IC50,uM,22.0
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3c[nH]c4ncccc34)sc21,CHEMBL384536,IC50,nM,15000.0,IC50,uM,15.0
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccccc3C(F)(F)F)sc21,CHEMBL218573,IC50,nM,8300.0,IC50,uM,8.3
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,CHEMBL219861,IC50,nM,46000.0,IC50,uM,46.0
CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc2c1c(=O)n(C)c(=O)n2CC(C)C,CHEMBL387125,IC50,nM,44000.0,IC50,uM,44.0
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Oc3cccc4ccccc34)sc21,CHEMBL219098,IC50,nM,7200.0,IC50,uM,7.2
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CCC1)c(=O)n(C)c(=O)n2CC(C)C,CHEMBL219483,IC50,nM,1000.0,IC50,uM,1.0
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccc(F)cc34)sc21,CHEMBL218468,IC50,nM,50000.0,IC50,uM,50.0
COC(=O)N(NC(=O)c1c(CN2CCN(C(C)(C)C)CC2)c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,CHEMBL221445,IC50,nM,30000.0,IC50,uM,30.0
COC(=O)N(NC(=O)c1c(OC)c(-c2ccccc2)nc2ccccc12)c1ccccc1,CHEMBL219162,IC50,nM,12000.0,IC50,uM,12.0
COc1cc2ncn(-c3cc(OCc4ccccc4S(C)(=O)=O)c(C#N)s3)c2cc1OC,CHEMBL373751,IC50,nM,50118.72,Log IC50,,-4.3
CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4ccccn4)c4ccccc43)cc1C2,CHEMBL223156,IC50,nM,10000.0,IC50,uM,10.0
O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1,CHEMBL219060,IC50,nM,25000.0,IC50,uM,25.0
O=C(OCc1ccccc1)N1CCC(CNc2ccncn2)CC1,CHEMBL218068,IC50,nM,5100.0,IC50,uM,5.1
O=C(OCc1ccccc1)N1CCC(CNc2nncs2)CC1,CHEMBL219113,IC50,nM,25000.0,IC50,uM,25.0
O=C(OCc1ccccc1)N1CCC(CNc2nccs2)CC1,CHEMBL218547,IC50,nM,10000.0,IC50,uM,10.0
O=C(OCc1ccccc1)N1CCC(CNc2ncccn2)CC1,CHEMBL435316,IC50,nM,25000.0,IC50,uM,25.0
O=C(OCc1ccccc1)N1CCC(CNc2cnccn2)CC1,CHEMBL220660,IC50,nM,22000.0,IC50,uM,22.0
O=C(OCc1ccccc1)N1CCC(CNc2cccnc2)CC1,CHEMBL218067,IC50,nM,9100.0,IC50,uM,9.1
O=C(OCc1ccccc1)N1CCC(CNc2ccccn2)CC1,CHEMBL218017,IC50,nM,25000.0,IC50,uM,25.0
CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1,CHEMBL218375,IC50,nM,10000.0,IC50,uM,10.0
O=C(O)C[C@@H]1CCc2cc(OCCCOc3ccc(-c4nc5c(s4)CCCC5)cc3)ccc21,CHEMBL375812,IC50,nM,10000.0,IC50,uM,10.0
CCCc1cc(C2=NC3OCCCC3S2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,CHEMBL221044,IC50,nM,10000.0,IC50,uM,10.0
CCCc1cc(-c2nc3c(s2)CCCC3)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,CHEMBL2113263,IC50,nM,10000.0,IC50,uM,10.0
CCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,CHEMBL221113,IC50,nM,8700.0,IC50,uM,8.7
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2ccccc2)CC1,CHEMBL222424,IC50,nM,91900.0,IC50,uM,91.9
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2cccc(Cl)c2)CC1,CHEMBL223079,IC50,nM,100000.0,IC50,uM,100.0
O=C1NC(c2ccc(F)cc2)(c2ccc(F)cc2)CN1C1CCN(Cc2cccc(F)c2)CC1,CHEMBL221401,IC50,nM,100000.0,IC50,uM,100.0
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,CHEMBL375248,IC50,nM,50000.0,IC50,uM,50.0
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2C)CC1,CHEMBL376722,IC50,nM,100000.0,IC50,uM,100.0
Clc1ccc(C2(c3ccc(-c4ncnc5[nH]cnc45)cc3)CCNCC2)cc1,CHEMBL228133,IC50,nM,10000.0,IC50,uM,10.0
CN(C)C(C)(C)c1nc(O)c(O)c(C(=O)NCc2ccc(F)cc2)n1,CHEMBL386515,IC50,nM,20000.0,IC50,uM,20.0
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccccc2c1=O,CHEMBL227954,IC50,nM,2000.0,IC50,uM,2.0
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(N3CCOCC3)c(F)cc2c1=O,CHEMBL227356,IC50,nM,790.0,IC50,uM,0.79
COc1cccc2c(=O)n(Cc3ccccc3C#N)c(N3CCCC(N)C3)nc12,CHEMBL390776,IC50,nM,630.0,IC50,uM,0.63
COc1cc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2cc1OC,CHEMBL227089,IC50,nM,500.0,IC50,uM,0.5
COc1cc2c(=O)n(Cc3ccccc3C#N)c(N3CCC[C@@H](N)C3)nc2cc1F,CHEMBL375508,IC50,nM,250.0,IC50,uM,0.25
COc1ccc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c2c1,CHEMBL227670,IC50,nM,200.0,IC50,uM,0.2
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(Br)cc2c1=O,CHEMBL227676,IC50,nM,250.0,IC50,uM,0.25
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2c(Cl)cc(Cl)cc2c1=O,CHEMBL390529,IC50,nM,80.0,IC50,uM,0.08
N#Cc1ccccc1Cn1c(N2CCCC(N)C2)nc2c(Cl)cccc2c1=O,CHEMBL387552,IC50,nM,130.0,IC50,uM,0.13
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cc(Cl)ccc2c1=O,CHEMBL228004,IC50,nM,250.0,IC50,uM,0.25
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(Cl)cc2c1=O,CHEMBL389074,IC50,nM,250.0,IC50,uM,0.25
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2ccc(F)cc2c1=O,CHEMBL425483,IC50,nM,2500.0,IC50,uM,2.5
N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2cccc(F)c2c1=O,CHEMBL227464,IC50,nM,500.0,IC50,uM,0.5
O=C(NCc1ccc(F)cc1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CHEMBL389908,IC50,nM,5000.0,IC50,uM,5.0
O=C(NCC1CCCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CHEMBL226067,IC50,nM,82000.0,IC50,uM,82.0
O=C(NCC1CCOCC1)c1cnc(Nc2cc(F)cc(F)c2)nc1C(F)(F)F,CHEMBL390526,IC50,nM,100000.0,IC50,uM,100.0
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2F)nc1C(F)(F)F,CHEMBL225465,IC50,nM,100000.0,IC50,uM,100.0
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)ccc2F)nc1C(F)(F)F,CHEMBL225464,IC50,nM,68000.0,IC50,uM,68.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2F)nc1C(F)(F)F,CHEMBL225413,IC50,nM,100000.0,IC50,uM,100.0
O=C(NCC1CCOCC1)c1cnc(Nc2cc(Cl)cc(Cl)c2)nc1C(F)(F)F,CHEMBL225412,IC50,nM,38000.0,IC50,uM,38.0
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)c(Cl)c2)nc1C(F)(F)F,CHEMBL389408,IC50,nM,25000.0,IC50,uM,25.0
O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,CHEMBL225411,IC50,nM,100000.0,IC50,uM,100.0
O=C(NCC1(O)CCCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CHEMBL387620,IC50,nM,10000.0,IC50,uM,10.0
O=C(NCC1CCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CHEMBL227899,IC50,nM,75000.0,IC50,uM,75.0
O=C(NCC1CCCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CHEMBL226386,IC50,nM,65000.0,IC50,uM,65.0
O=C(NCC1CCOCC1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CHEMBL226385,IC50,nM,51000.0,IC50,uM,51.0
O=C(NCc1ccncc1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,CHEMBL375955,IC50,nM,100.0,IC50,uM,0.1
CCC(C)COc1ccc(C(CC(=O)O)c2ccccc2)cc1,CHEMBL229176,IC50,nM,22000.0,IC50,uM,22.0
CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1,CHEMBL231334,IC50,nM,12000.0,IC50,uM,12.0
CN1CCc2ccc(NS(=O)(=O)c3ccc(-c4ccc(Cl)cc4)cc3)cc2CC1,CHEMBL231430,IC50,nM,58000.0,IC50,uM,58.0
CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,CHEMBL231350,IC50,nM,7500.0,IC50,uM,7.5
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,CHEMBL436137,IC50,nM,42000.0,IC50,uM,42.0
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,CHEMBL230686,IC50,nM,62000.0,IC50,uM,62.0
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cccnc5)cnc(N)c34)cc2)c1,CHEMBL427267,IC50,nM,250.0,IC50,nM,250.0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-n5ccnc5)cc4)CC3)C2=O)c1,CHEMBL230080,IC50,nM,35.0,IC50,nM,35.0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-n5cccc5)cc4)CC3)C2=O)c1,CHEMBL231147,IC50,nM,10000.0,IC50,nM,10000.0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5ccncc5)cc4)CC3)C2=O)c1,CHEMBL266738,IC50,nM,300.0,IC50,nM,300.0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cccnc5)cc4)CC3)C2=O)c1,CHEMBL389608,IC50,nM,1100.0,IC50,nM,1100.0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cccc(C#N)c5)cc4)CC3)C2=O)c1,CHEMBL389810,IC50,nM,10000.0,IC50,nM,10000.0
N#Cc1cccc(-c2ccc(CN3CCC4(CC3)C(=O)NC(=O)N4c3ccccc3)cc2)c1,CHEMBL230626,IC50,nM,10000.0,IC50,nM,10000.0
COc1cncc(-c2ccc(CN3CCC4(CC3)C(=O)N(c3cccc(OC)c3)C(=O)N4Cc3ccccc3F)cc2)c1,CHEMBL267690,IC50,nM,2000.0,IC50,nM,2000.0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cncc(C#N)c5)cc4)CC3)C2=O)c1,CHEMBL389809,IC50,nM,6200.0,IC50,nM,6200.0
COc1cccc(N2C(=O)N(Cc3ccccc3F)C3(CCN(Cc4ccc(-c5cnccc5OC)cc4)CC3)C2=O)c1,CHEMBL266513,IC50,nM,1700.0,IC50,nM,1700.0
CNC(=N)c1cc(C)c2nc(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)[nH]c2c1,CHEMBL425819,IC50,nM,15000.0,IC50,uM,15.0
Cc1cnc(-c2cc(C)c3nc(-c4c(NCC(O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)[nH]1,CHEMBL231620,IC50,nM,360.0,IC50,uM,0.36
Cc1cc(-n2ccnc2)cc2nc(-c3c(NCc4ccccn4)cc[nH]c3=O)[nH]c12,CHEMBL397666,IC50,nM,80.0,IC50,uM,0.08
Cc1cc(C2=NCCCN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL230043,IC50,nM,16000.0,IC50,uM,16.0
Cc1cc(C2=NC(C)(C)CN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL230042,IC50,nM,13000.0,IC50,uM,13.0
Cc1cc(C2=NC(C)CN2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL390002,IC50,nM,4300.0,IC50,uM,4.3
Cc1cc(C2=NCCN2C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL387611,IC50,nM,35000.0,IC50,uM,35.0
Cc1cc(C(=O)NC2CCCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL231610,IC50,nM,11000.0,IC50,uM,11.0
Cc1cc(C(=O)NC2CCCC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL231609,IC50,nM,1600.0,IC50,uM,1.6
Cc1cc(C(=O)NC2CC2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL231510,IC50,nM,10000.0,IC50,uM,10.0
Cc1cc(C(=O)N(C)C)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL231509,IC50,nM,2200.0,IC50,uM,2.2
CNC(=O)c1cc(C)c2nc(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)[nH]c2c1,CHEMBL231409,IC50,nM,3700.0,IC50,uM,3.7
Cc1cccc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL230309,IC50,nM,710.0,IC50,uM,0.71
COc1ccc(-c2cc(C)c3nc(-c4c(N[C@H](CO)Cc5ccccc5)cc[nH]c4=O)[nH]c3c2)cc1,CHEMBL440964,IC50,nM,6800.0,IC50,uM,6.8
Cc1cc(-c2ccc(F)cc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,CHEMBL230308,IC50,nM,6300.0,IC50,uM,6.3
Cc1cc(-c2ccccc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,CHEMBL230205,IC50,nM,3600.0,IC50,uM,3.6
Cc1cc(Br)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,CHEMBL397667,IC50,nM,3100.0,IC50,uM,3.1
Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(NCC(O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,CHEMBL231306,IC50,nM,46.0,IC50,uM,0.046
Cc1cc(-n2ccnc2)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,CHEMBL230204,IC50,nM,60.0,IC50,uM,0.06
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)CCC2,CHEMBL230367,IC50,nM,8000.0,IC50,nM,8000.0
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCNC(C)=O)CCC3)cc1,CHEMBL411885,IC50,nM,82.0,IC50,nM,82.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCC(=O)OC)CCC2,CHEMBL230262,IC50,nM,12000.0,IC50,nM,12000.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCC(=O)OC)CCC2,CHEMBL390642,IC50,nM,10000.0,IC50,nM,10000.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)CCC2,CHEMBL230260,IC50,nM,2800.0,IC50,nM,2800.0
CC[C@H]1[C@@H]2[C@@H](O)CCN2C(=O)N1c1ccc(C#N)c(Cl)c1C,CHEMBL229861,IC50,nM,40000.0,IC50,uM,40.0
CCN1CCN(c2ccc(C(C)(C)NC(=O)c3cc4[nH]c5ccccc5c(=O)c4cc3F)cn2)CC1,CHEMBL229008,IC50,nM,13000.0,IC50,uM,13.0
CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c2ccccc12,CHEMBL244403,IC50,nM,200000.0,IC50,uM,200.0
O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2cccnc2)c(F)c1,CHEMBL394864,IC50,nM,6800.0,IC50,uM,6.8
Cc1cnc(C)n1CC(=O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,CHEMBL231383,IC50,nM,10700.0,IC50,uM,10.7
Cc1nccn1CC(=O)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,CHEMBL388012,IC50,nM,20000.0,IC50,uM,20.0
Cc1cn(CC(=O)c2ccc(-c3ccc(N4C[C@H](Cn5ccnn5)OC4=O)cc3F)cn2)cn1,CHEMBL387785,IC50,nM,20000.0,IC50,uM,20.0
O=C(Cn1ccnc1)c1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,CHEMBL230964,IC50,nM,300.0,IC50,uM,0.3
O=C1O[C@@H](Cn2ccnn2)CN1c1ccc(-c2ccc(CO)nc2)c(F)c1,CHEMBL398160,IC50,nM,20000.0,IC50,uM,20.0
O=C(O)COc1c(C(=O)O)sc(-c2cccc(NC3CCN(S(=O)(=O)Cc4ccccc4)CC3)c2)c1Br,CHEMBL541214,IC50,nM,500000.0,IC50,uM,500.0
CCCc1[nH]cnc1CNc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL230654,IC50,nM,16000.0,IC50,uM,16.0
N#Cc1cnc2c(Cl)cc(NCc3cnc[nH]3)cc2c1Nc1ccc(F)c(Cl)c1,CHEMBL436817,IC50,nM,9000.0,IC50,uM,9.0
N#Cc1cnc2c(Cl)cc(NCc3cccc[n+]3[O-])cc2c1Nc1ccc(F)c(Cl)c1,CHEMBL395573,IC50,nM,18000.0,IC50,uM,18.0
Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,CHEMBL230761,IC50,nM,15000.0,IC50,uM,15.0
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL348475,IC50,nM,100000.0,IC50,uM,100.0
COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,CHEMBL242983,IC50,nM,195.0,IC50,uM,0.195
COc1ccc(CN2CCN(c3ccc(NC(=O)c4ccccc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,CHEMBL266212,IC50,nM,20200.0,IC50,uM,20.2
COc1ccc(CCN(C)CCNC(=O)c2ccccc2NC(=O)c2cnc3ccccc3c2)cc1OC,CHEMBL244239,IC50,nM,1620.0,IC50,uM,1.62
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,CHEMBL348475,IC50,nM,100000.0,IC50,uM,100.0
COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,CHEMBL242983,IC50,nM,2480.0,IC50,uM,2.48
COc1ccc(CN2CCN(c3ccc(NC(=O)c4ccccc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,CHEMBL266212,IC50,nM,3580.0,IC50,uM,3.58
COc1ccc(CCN(C)CCNC(=O)c2ccccc2NC(=O)c2cnc3ccccc3c2)cc1OC,CHEMBL244239,IC50,nM,7750.0,IC50,uM,7.75
O=c1ccc2c(O)c3ccoc3cc2o1,CHEMBL242711,IC50,nM,24920.0,IC50,uM,24.92
C/C(=C\COc1ccc2ccc(=O)oc2c1)C/C=C/C(C)C,CHEMBL241896,IC50,nM,42930.0,IC50,uM,42.93
CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,CHEMBL536743,IC50,nM,9300.0,IC50,uM,9.3
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,CHEMBL207881,IC50,nM,33000.0,IC50,uM,33.0
CCCC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1N,CHEMBL234412,IC50,nM,50000.0,IC50,uM,50.0
COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3cccc(C)c3)CN1CC2,CHEMBL391070,IC50,nM,50000.0,IC50,uM,50.0
CC(=O)Nc1cccc(-c2ccc(Cc3ocnc3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)cc2)c1,CHEMBL400404,IC50,nM,20000.0,IC50,uM,20.0
